table,lev,lev_name,time,kuski
137,30,Pipe,"33,22",Markku
137,31,"Animal Farm","1:18,44",Cloud
137,32,"Steep Corner","43,52",Cloud
137,33,Zig-Zag,"1:03,56",TorInge
137,34,"Bumpy Journey","36,62",Zweq
137,35,"Labyrinth Pro","2:24,25",Zweq
137,36,"Fruit in the Den","59,10",TorInge
137,37,Jaws,"55,95",Zweq
137,38,Curvaceous,"32,47",TorInge
137,39,Haircut,"41,39",Zweq
137,40,"Double Trouble","1:25,79",deadnite
137,41,Framework,"39,44",mr
137,42,Enduro,"48,83",Jokke
137,43,"He He","57,79",Cloud
137,44,Freefall,"12,16",Bokhylle
137,45,Sink,"32,84",Zweq
137,46,Bowling,"58,70",Jalli
137,47,Enigma,"19,62",Cloud
137,48,Downhill,"49,12",Zweq
137,49,"What the Heck","39,99",TorInge
137,50,"Expert System","55,34",psy
137,51,"Tricks Abound","44,02",Cloud
137,52,"Hang Tight","25,21",deadnite
137,53,Hooked,"17,40",Karlis
137,54,"Apple Harvest","1:29,55",psy
138,1,"Warm Up","14,10",FatherGod
138,2,"Flat Track","15,21","as [RUS]"
138,3,"Twin Peaks","17,86",TomCat
138,4,"Over and Under","30,34",PtR
138,5,"Uphill Battle","20,82",Zweq
138,6,"Long Haul","31,87",Zweq
138,7,"Hi Flyer","33,65",Zweq
138,8,Tag,"21,15",Karlis
138,9,"Tunnel Terror","58,73",dz
138,10,"The Steppes","11,60",mr
138,11,"Gravity Ride","25,29",Karlis
138,12,"Islands in the Sky","21,22",MadMan
138,13,"Hill Legend","16,03",Jokke
138,14,Loop-de-Loop,"17,75",TorInge
138,15,"Serpents Tale","59,37",Zweq
138,16,"New Wave","1:28,64",dz
138,17,Labyrinth,"55,36",TomCat
138,18,Spiral,"44,75",Zweq
138,19,Turnaround,"37,80",Zweq
138,20,"Upside Down","1:01,86",Zweq
138,21,Hangman,"14,58",zyntifox
138,22,Slalom,"40,02",oizo!
138,23,"Quick Round","37,21",Zweq
138,24,"Ramp Frenzy","52,64",TorInge
138,25,Precarious,"24,58",deadnite
138,26,Circuitous,"23,39",TorInge
138,27,"Shelf Life","35,82",Mick
138,28,"Bounce Back","51,85",Karlis
138,29,Headbanger,"45,28",IRK
138,30,Pipe,"33,22",Markku
138,31,"Animal Farm","1:18,44",Cloud
138,32,"Steep Corner","43,52",Cloud
138,33,Zig-Zag,"1:03,56",TorInge
138,34,"Bumpy Journey","36,62",Zweq
138,35,"Labyrinth Pro","2:24,25",Zweq
138,36,"Fruit in the Den","59,10",TorInge
138,37,Jaws,"55,95",Zweq
138,38,Curvaceous,"32,47",TorInge
138,39,Haircut,"41,20",KD
138,40,"Double Trouble","1:25,79",deadnite
138,41,Framework,"39,44",mr
138,42,Enduro,"48,83",Jokke
138,43,"He He","57,79",Cloud
138,44,Freefall,"12,03",Zweq
138,45,Sink,"32,84",Zweq
138,46,Bowling,"57,29",Zweq
138,47,Enigma,"19,62",Cloud
138,48,Downhill,"49,12",Zweq
138,49,"What the Heck","39,99",TorInge
138,50,"Expert System","55,34",psy
138,51,"Tricks Abound","44,02",Cloud
138,52,"Hang Tight","25,21",deadnite
138,53,Hooked,"17,40",Karlis
138,54,"Apple Harvest","1:29,55",psy
139,1,"Warm Up","14,10",FatherGod
139,2,"Flat Track","15,21","as [RUS]"
139,3,"Twin Peaks","17,86",TomCat
139,4,"Over and Under","30,34",PtR
139,5,"Uphill Battle","20,82",Zweq
139,6,"Long Haul","31,87",Zweq
139,7,"Hi Flyer","33,65",Zweq
139,8,Tag,"21,15",Karlis
139,9,"Tunnel Terror","58,73",dz
139,10,"The Steppes","11,60",mr
139,11,"Gravity Ride","25,29",Karlis
139,12,"Islands in the Sky","21,22",MadMan
139,13,"Hill Legend","16,03",Jokke
139,14,Loop-de-Loop,"17,72",TorInge
139,15,"Serpents Tale","59,37",Zweq
139,16,"New Wave","1:28,50",dz
139,17,Labyrinth,"55,36",TomCat
139,18,Spiral,"44,75",Zweq
139,19,Turnaround,"37,80",Zweq
139,20,"Upside Down","1:01,86",Zweq
139,21,Hangman,"14,58",zyntifox
139,22,Slalom,"40,02",oizo!
139,23,"Quick Round","37,21",Zweq
139,24,"Ramp Frenzy","52,64",TorInge
139,25,Precarious,"24,58",deadnite
139,26,Circuitous,"23,39",TorInge
139,27,"Shelf Life","35,82",Mick
139,28,"Bounce Back","51,85",Karlis
139,29,Headbanger,"44,66",TorInge
139,30,Pipe,"33,22",Markku
139,31,"Animal Farm","1:18,44",Cloud
139,32,"Steep Corner","43,52",Cloud
139,33,Zig-Zag,"1:03,56",TorInge
139,34,"Bumpy Journey","36,62",Zweq
139,35,"Labyrinth Pro","2:24,25",Zweq
139,36,"Fruit in the Den","58,49",TorInge
139,37,Jaws,"55,95",Zweq
139,38,Curvaceous,"32,47",TorInge
139,39,Haircut,"41,20",KD
139,40,"Double Trouble","1:25,79",deadnite
139,41,Framework,"39,44",mr
139,42,Enduro,"48,83",Jokke
139,43,"He He","57,79",Cloud
139,44,Freefall,"11,93",John
139,45,Sink,"32,84",Zweq
139,46,Bowling,"57,29",Zweq
139,47,Enigma,"19,62",Cloud
139,48,Downhill,"49,12",Zweq
139,49,"What the Heck","39,99",TorInge
139,50,"Expert System","55,34",psy
139,51,"Tricks Abound","44,02",Cloud
139,52,"Hang Tight","25,21",deadnite
139,53,Hooked,"17,40",Karlis
139,54,"Apple Harvest","1:29,55",psy
140,1,"Warm Up","14,10",FatherGod
140,2,"Flat Track","15,21","as [RUS]"
140,3,"Twin Peaks","17,86",TomCat
140,4,"Over and Under","30,34",PtR
140,5,"Uphill Battle","20,82",Zweq
140,6,"Long Haul","31,87",Zweq
140,7,"Hi Flyer","33,65",Zweq
140,8,Tag,"21,15",Karlis
140,9,"Tunnel Terror","58,73",dz
140,10,"The Steppes","11,60",mr
140,11,"Gravity Ride","25,29",Karlis
140,12,"Islands in the Sky","21,22",MadMan
140,13,"Hill Legend","15,86",TorInge
140,14,Loop-de-Loop,"17,72",TorInge
140,15,"Serpents Tale","59,37",Zweq
140,16,"New Wave","1:28,50",dz
140,17,Labyrinth,"55,36",TomCat
140,18,Spiral,"44,75",Zweq
140,19,Turnaround,"37,80",Zweq
140,20,"Upside Down","1:01,86",Zweq
140,21,Hangman,"14,58",zyntifox
140,22,Slalom,"39,97",MadMan
140,23,"Quick Round","37,21",Zweq
140,24,"Ramp Frenzy","52,64",TorInge
140,25,Precarious,"24,58",deadnite
140,26,Circuitous,"23,39",TorInge
140,27,"Shelf Life","35,82",Mick
140,28,"Bounce Back","51,85",Karlis
140,29,Headbanger,"44,66",TorInge
140,30,Pipe,"33,22",Markku
140,31,"Animal Farm","1:18,44",Cloud
140,32,"Steep Corner","43,52",Cloud
140,33,Zig-Zag,"1:03,56",TorInge
140,34,"Bumpy Journey","36,62",Zweq
140,35,"Labyrinth Pro","2:24,25",Zweq
140,36,"Fruit in the Den","58,49",TorInge
140,37,Jaws,"55,95",Zweq
140,38,Curvaceous,"32,47",TorInge
140,39,Haircut,"41,20",KD
140,40,"Double Trouble","1:25,79",deadnite
140,41,Framework,"39,44",mr
140,42,Enduro,"48,79",TorInge
140,43,"He He","57,79",Cloud
140,44,Freefall,"11,88",Zweq
140,45,Sink,"32,84",Zweq
140,46,Bowling,"57,29",Zweq
140,47,Enigma,"19,62",Cloud
140,48,Downhill,"49,12",Zweq
140,49,"What the Heck","39,47",Zweq
140,50,"Expert System","55,34",psy
140,51,"Tricks Abound","44,02",Cloud
140,52,"Hang Tight","25,21",deadnite
140,53,Hooked,"17,40",Karlis
140,54,"Apple Harvest","1:29,55",psy
141,1,"Warm Up","14,10",FatherGod
141,2,"Flat Track","15,21","as [RUS]"
141,3,"Twin Peaks","17,86",TomCat
141,4,"Over and Under","30,34",PtR
141,5,"Uphill Battle","20,67",Zweq
141,6,"Long Haul","31,87",Zweq
141,7,"Hi Flyer","33,65",Zweq
141,8,Tag,"21,15",Karlis
141,9,"Tunnel Terror","58,73",dz
141,10,"The Steppes","11,60",mr
141,11,"Gravity Ride","25,29",Karlis
141,12,"Islands in the Sky","21,22",MadMan
141,13,"Hill Legend","15,86",TorInge
141,14,Loop-de-Loop,"17,72",TorInge
141,15,"Serpents Tale","59,37",Zweq
141,16,"New Wave","1:28,50",dz
141,17,Labyrinth,"55,36",TomCat
141,18,Spiral,"44,75",Zweq
141,19,Turnaround,"37,80",Zweq
141,20,"Upside Down","1:01,86",Zweq
141,21,Hangman,"14,58",zyntifox
141,22,Slalom,"39,97",MadMan
141,23,"Quick Round","37,21",Zweq
141,24,"Ramp Frenzy","52,64",TorInge
141,25,Precarious,"24,58",deadnite
141,26,Circuitous,"23,39",TorInge
141,27,"Shelf Life","35,82",Mick
141,28,"Bounce Back","51,85",Karlis
141,29,Headbanger,"44,66",TorInge
141,30,Pipe,"33,22",Markku
141,31,"Animal Farm","1:18,44",Cloud
141,32,"Steep Corner","43,52",Cloud
141,33,Zig-Zag,"1:03,56",TorInge
141,34,"Bumpy Journey","36,62",Zweq
141,35,"Labyrinth Pro","2:23,66",TorInge
141,36,"Fruit in the Den","58,49",TorInge
141,37,Jaws,"55,95",Zweq
141,38,Curvaceous,"32,47",TorInge
141,39,Haircut,"41,16",Zweq
141,40,"Double Trouble","1:25,79",deadnite
141,41,Framework,"39,44",mr
141,42,Enduro,"48,79",TorInge
141,43,"He He","57,79",Cloud
141,44,Freefall,"11,88",Zweq
141,45,Sink,"32,84",Zweq
141,46,Bowling,"57,29",Zweq
141,47,Enigma,"19,62",Cloud
141,48,Downhill,"49,12",Zweq
141,49,"What the Heck","38,97",Zweq
141,50,"Expert System","55,34",psy
141,51,"Tricks Abound","44,02",Cloud
141,52,"Hang Tight","25,21",deadnite
141,53,Hooked,"17,40",Karlis
141,54,"Apple Harvest","1:29,55",psy
142,1,"Warm Up","14,10",FatherGod
142,2,"Flat Track","15,21","as [RUS]"
142,3,"Twin Peaks","17,86",TomCat
142,4,"Over and Under","30,34",PtR
142,5,"Uphill Battle","20,67",Zweq
142,6,"Long Haul","31,87",Zweq
142,7,"Hi Flyer","33,65",Zweq
142,8,Tag,"21,15",Karlis
142,9,"Tunnel Terror","58,73",dz
142,10,"The Steppes","11,60",mr
142,11,"Gravity Ride","25,29",Karlis
142,12,"Islands in the Sky","21,22",MadMan
142,13,"Hill Legend","15,86",TorInge
142,14,Loop-de-Loop,"17,72",TorInge
142,15,"Serpents Tale","59,37",Zweq
142,16,"New Wave","1:28,50",dz
142,17,Labyrinth,"55,28",Zweq
142,18,Spiral,"44,75",Zweq
142,19,Turnaround,"37,80",Zweq
142,20,"Upside Down","1:01,86",Zweq
142,21,Hangman,"14,58",zyntifox
142,22,Slalom,"39,97",MadMan
142,23,"Quick Round","37,21",Zweq
142,24,"Ramp Frenzy","52,64",TorInge
142,25,Precarious,"24,58",deadnite
142,26,Circuitous,"23,39",TorInge
142,27,"Shelf Life","35,82",Mick
142,28,"Bounce Back","51,85",Karlis
142,29,Headbanger,"44,66",TorInge
142,30,Pipe,"33,22",Markku
142,31,"Animal Farm","1:18,44",Cloud
142,32,"Steep Corner","43,52",Cloud
142,33,Zig-Zag,"1:03,56",TorInge
142,34,"Bumpy Journey","36,62",Zweq
142,35,"Labyrinth Pro","2:23,66",TorInge
142,36,"Fruit in the Den","58,49",TorInge
142,37,Jaws,"55,95",Zweq
142,38,Curvaceous,"32,47",TorInge
142,39,Haircut,"40,89",Zweq
142,40,"Double Trouble","1:25,79",deadnite
142,41,Framework,"39,44",mr
142,42,Enduro,"48,36",Jokke
142,43,"He He","57,79",Cloud
142,44,Freefall,"11,87",Karlis
142,45,Sink,"32,84",Zweq
142,46,Bowling,"57,29",Zweq
142,47,Enigma,"19,62",Cloud
142,48,Downhill,"49,12",Zweq
142,49,"What the Heck","38,97",Zweq
142,50,"Expert System","55,34",psy
142,51,"Tricks Abound","44,02",Cloud
142,52,"Hang Tight","25,21",deadnite
142,53,Hooked,"17,40",Karlis
142,54,"Apple Harvest","1:29,55",psy
143,1,"Warm Up","14,10",FatherGod
143,2,"Flat Track","15,21","as [RUS]"
143,3,"Twin Peaks","17,86",TomCat
143,4,"Over and Under","30,34",PtR
143,5,"Uphill Battle","20,67",Zweq
143,6,"Long Haul","31,87",Zweq
143,7,"Hi Flyer","33,65",Zweq
143,8,Tag,"21,07",Mick
143,9,"Tunnel Terror","58,73",dz
143,10,"The Steppes","11,60",mr
143,11,"Gravity Ride","25,29",Karlis
143,12,"Islands in the Sky","21,22",MadMan
143,13,"Hill Legend","15,86",TorInge
143,14,Loop-de-Loop,"17,72",TorInge
143,15,"Serpents Tale","59,37",Zweq
143,16,"New Wave","1:28,13",Zweq
143,17,Labyrinth,"55,28",Zweq
143,18,Spiral,"44,75",Zweq
143,19,Turnaround,"37,80",Zweq
143,20,"Upside Down","1:01,86",Zweq
143,21,Hangman,"14,58",zyntifox
143,22,Slalom,"39,97",MadMan
143,23,"Quick Round","37,21",Zweq
143,24,"Ramp Frenzy","52,64",TorInge
143,25,Precarious,"24,58",deadnite
143,26,Circuitous,"23,39",TorInge
143,27,"Shelf Life","35,82",Mick
143,28,"Bounce Back","51,85",Karlis
143,29,Headbanger,"44,66",TorInge
143,30,Pipe,"33,22",Markku
143,31,"Animal Farm","1:18,44",Cloud
143,32,"Steep Corner","43,52",Cloud
143,33,Zig-Zag,"1:03,56",TorInge
143,34,"Bumpy Journey","36,62",Zweq
143,35,"Labyrinth Pro","2:23,66",TorInge
143,36,"Fruit in the Den","58,49",TorInge
143,37,Jaws,"55,95",Zweq
143,38,Curvaceous,"32,47",TorInge
143,39,Haircut,"40,89",Zweq
143,40,"Double Trouble","1:25,79",deadnite
143,41,Framework,"39,44",mr
143,42,Enduro,"48,36",Jokke
143,43,"He He","57,79",Cloud
143,44,Freefall,"11,80",Zweq
143,45,Sink,"32,84",Zweq
143,46,Bowling,"57,29",Zweq
143,47,Enigma,"19,62",Cloud
143,48,Downhill,"49,12",Zweq
143,49,"What the Heck","38,97",Zweq
143,50,"Expert System","55,34",psy
143,51,"Tricks Abound","44,02",Cloud
143,52,"Hang Tight","25,21",deadnite
143,53,Hooked,"17,40",Karlis
143,54,"Apple Harvest","1:29,55",psy
144,1,"Warm Up","14,10",FatherGod
144,2,"Flat Track","15,21","as [RUS]"
144,3,"Twin Peaks","17,86",TomCat
144,4,"Over and Under","30,34",PtR
144,5,"Uphill Battle","20,67",Zweq
144,6,"Long Haul","31,87",Zweq
144,7,"Hi Flyer","33,65",Zweq
144,8,Tag,"21,07",Mick
144,9,"Tunnel Terror","58,73",dz
144,10,"The Steppes","11,60",mr
144,11,"Gravity Ride","24,97",Cloud
144,12,"Islands in the Sky","21,22",MadMan
144,13,"Hill Legend","15,79",mr
144,14,Loop-de-Loop,"17,72",TorInge
144,15,"Serpents Tale","59,37",Zweq
144,16,"New Wave","1:28,13",Zweq
144,17,Labyrinth,"55,28",Zweq
144,18,Spiral,"44,75",Zweq
144,19,Turnaround,"37,80",Zweq
144,20,"Upside Down","1:01,86",Zweq
144,21,Hangman,"14,58",zyntifox
144,22,Slalom,"39,97",MadMan
144,23,"Quick Round","37,21",Zweq
144,24,"Ramp Frenzy","52,64",TorInge
144,25,Precarious,"24,58",deadnite
144,26,Circuitous,"23,39",TorInge
144,27,"Shelf Life","35,82",Mick
144,28,"Bounce Back","51,85",Karlis
144,29,Headbanger,"44,66",TorInge
144,30,Pipe,"33,22",Markku
144,31,"Animal Farm","1:18,44",Cloud
144,32,"Steep Corner","43,52",Cloud
144,33,Zig-Zag,"1:03,56",TorInge
144,34,"Bumpy Journey","36,62",Zweq
144,35,"Labyrinth Pro","2:23,66",TorInge
144,36,"Fruit in the Den","58,49",TorInge
144,37,Jaws,"55,95",Zweq
144,38,Curvaceous,"32,47",TorInge
144,39,Haircut,"40,89",Zweq
144,40,"Double Trouble","1:25,79",deadnite
144,41,Framework,"39,44",mr
144,42,Enduro,"48,36",Jokke
144,43,"He He","57,79",Cloud
144,44,Freefall,"11,80",Zweq
144,45,Sink,"32,84",Zweq
144,46,Bowling,"57,29",Zweq
144,47,Enigma,"19,62",Cloud
144,48,Downhill,"49,12",Zweq
144,49,"What the Heck","38,97",Zweq
144,50,"Expert System","55,34",psy
144,51,"Tricks Abound","44,02",Cloud
144,52,"Hang Tight","25,21",deadnite
144,53,Hooked,"17,31",Jalli
144,54,"Apple Harvest","1:29,55",psy
145,1,"Warm Up","14,10",FatherGod
145,2,"Flat Track","15,21","as [RUS]"
145,3,"Twin Peaks","17,86",TomCat
145,4,"Over and Under","30,34",PtR
145,5,"Uphill Battle","20,67",Zweq
145,6,"Long Haul","31,87",Zweq
145,7,"Hi Flyer","33,65",Zweq
145,8,Tag,"21,07",Mick
145,9,"Tunnel Terror","58,73",dz
145,10,"The Steppes","11,60",mr
145,11,"Gravity Ride","24,97",Cloud
145,12,"Islands in the Sky","21,22",MadMan
145,13,"Hill Legend","15,79",mr
145,14,Loop-de-Loop,"17,72",TorInge
145,15,"Serpents Tale","59,37",Zweq
145,16,"New Wave","1:28,13",Zweq
145,17,Labyrinth,"54,97",TorInge
145,18,Spiral,"44,64",Cloud
145,19,Turnaround,"37,80",Zweq
145,20,"Upside Down","1:01,86",Zweq
145,21,Hangman,"14,58",zyntifox
145,22,Slalom,"39,93",Zweq
145,23,"Quick Round","37,21",Zweq
145,24,"Ramp Frenzy","52,64",TorInge
145,25,Precarious,"24,58",deadnite
145,26,Circuitous,"23,39",TorInge
145,27,"Shelf Life","35,82",Mick
145,28,"Bounce Back","51,85",Karlis
145,29,Headbanger,"44,66",TorInge
145,30,Pipe,"33,22",Markku
145,31,"Animal Farm","1:18,44",Cloud
145,32,"Steep Corner","43,52",Cloud
145,33,Zig-Zag,"1:02,62",Zweq
145,34,"Bumpy Journey","36,62",Zweq
145,35,"Labyrinth Pro","2:23,66",TorInge
145,36,"Fruit in the Den","58,49",TorInge
145,37,Jaws,"55,95",Zweq
145,38,Curvaceous,"32,47",TorInge
145,39,Haircut,"40,65",TorInge
145,40,"Double Trouble","1:25,60",Zweq
145,41,Framework,"39,44",mr
145,42,Enduro,"48,36",Jokke
145,43,"He He","57,79",Cloud
145,44,Freefall,"11,74",Karlis
145,45,Sink,"32,84",Zweq
145,46,Bowling,"57,29",Zweq
145,47,Enigma,"19,62",Cloud
145,48,Downhill,"48,82",Luther
145,49,"What the Heck","38,97",Zweq
145,50,"Expert System","55,34",psy
145,51,"Tricks Abound","44,02",Cloud
145,52,"Hang Tight","25,21",deadnite
145,53,Hooked,"17,31",Jalli
145,54,"Apple Harvest","1:29,55",psy
146,1,"Warm Up","14,10",FatherGod
146,2,"Flat Track","15,21","as [RUS]"
146,3,"Twin Peaks","17,86",TomCat
146,4,"Over and Under","30,34",PtR
146,5,"Uphill Battle","20,67",Zweq
146,6,"Long Haul","31,87",Zweq
146,7,"Hi Flyer","33,65",Zweq
146,8,Tag,"21,07",Mick
146,9,"Tunnel Terror","58,73",dz
146,10,"The Steppes","11,60",mr
146,11,"Gravity Ride","24,71",Karlis
146,12,"Islands in the Sky","21,22",MadMan
146,13,"Hill Legend","15,79",mr
146,14,Loop-de-Loop,"17,72",TorInge
146,15,"Serpents Tale","55,98",TorInge
146,16,"New Wave","1:28,13",Zweq
146,17,Labyrinth,"54,97",TorInge
146,18,Spiral,"44,64",Cloud
146,19,Turnaround,"37,80",Zweq
146,20,"Upside Down","1:01,86",Zweq
146,21,Hangman,"14,58",zyntifox
146,22,Slalom,"39,93",Zweq
146,23,"Quick Round","37,21",Zweq
146,24,"Ramp Frenzy","52,64",TorInge
146,25,Precarious,"24,58",deadnite
146,26,Circuitous,"23,39",TorInge
146,27,"Shelf Life","35,82",Mick
146,28,"Bounce Back","51,85",Karlis
146,29,Headbanger,"44,66",TorInge
146,30,Pipe,"33,22",Markku
146,31,"Animal Farm","1:18,44",Cloud
146,32,"Steep Corner","43,52",Cloud
146,33,Zig-Zag,"1:02,62",Zweq
146,34,"Bumpy Journey","36,62",Zweq
146,35,"Labyrinth Pro","2:23,66",TorInge
146,36,"Fruit in the Den","58,49",TorInge
146,37,Jaws,"55,74",Kuper
146,38,Curvaceous,"32,47",TorInge
146,39,Haircut,"40,65",TorInge
146,40,"Double Trouble","1:25,60",Zweq
146,41,Framework,"39,44",mr
146,42,Enduro,"48,36",Jokke
146,43,"He He","57,79",Cloud
146,44,Freefall,"11,68",Karlis
146,45,Sink,"32,84",Zweq
146,46,Bowling,"57,29",Zweq
146,47,Enigma,"19,62",Cloud
146,48,Downhill,"47,90","Luther [IE]"
146,49,"What the Heck","38,97",Zweq
146,50,"Expert System","55,13",Zweq
146,51,"Tricks Abound","44,02",Cloud
146,52,"Hang Tight","25,21",deadnite
146,53,Hooked,"17,31",Jalli
146,54,"Apple Harvest","1:29,55",psy
147,1,"Warm Up","14,10",FatherGod
147,2,"Flat Track","15,21","as [RUS]"
147,3,"Twin Peaks","17,86",TomCat
147,4,"Over and Under","30,34",PtR
147,5,"Uphill Battle","20,67",Zweq
147,6,"Long Haul","31,87",Zweq
147,7,"Hi Flyer","33,65",Zweq
147,8,Tag,"21,07",Mick
147,9,"Tunnel Terror","58,73",dz
147,10,"The Steppes","11,60",mr
147,11,"Gravity Ride","24,71",Karlis
147,12,"Islands in the Sky","21,20",TorInge
147,13,"Hill Legend","15,79",mr
147,14,Loop-de-Loop,"17,72",TorInge
147,15,"Serpents Tale","55,98",TorInge
147,16,"New Wave","1:28,13",Zweq
147,17,Labyrinth,"54,97",TorInge
147,18,Spiral,"44,53",Zweq
147,19,Turnaround,"37,80",Zweq
147,20,"Upside Down","1:01,86",Zweq
147,21,Hangman,"14,58",zyntifox
147,22,Slalom,"39,66",TorInge
147,23,"Quick Round","37,21",Zweq
147,24,"Ramp Frenzy","52,64",TorInge
147,25,Precarious,"24,58",deadnite
147,26,Circuitous,"23,39",TorInge
147,27,"Shelf Life","35,82",Mick
147,28,"Bounce Back","51,85",Karlis
147,29,Headbanger,"44,66",TorInge
147,30,Pipe,"33,14",Cloud
147,31,"Animal Farm","1:18,44",Cloud
147,32,"Steep Corner","43,52",Cloud
147,33,Zig-Zag,"1:01,08",Zweq
147,34,"Bumpy Journey","36,62",Zweq
147,35,"Labyrinth Pro","2:23,66",TorInge
147,36,"Fruit in the Den","57,94",TorInge
147,37,Jaws,"55,74",Kuper
147,38,Curvaceous,"32,47",TorInge
147,39,Haircut,"40,65",TorInge
147,40,"Double Trouble","1:25,60",Zweq
147,41,Framework,"39,44",mr
147,42,Enduro,"48,36",Jokke
147,43,"He He","57,79",Cloud
147,44,Freefall,"11,68",Karlis
147,45,Sink,"32,82",TorInge
147,46,Bowling,"57,29",Zweq
147,47,Enigma,"19,62",Cloud
147,48,Downhill,"47,90","Luther [IE]"
147,49,"What the Heck","38,97",Zweq
147,50,"Expert System","55,13",Zweq
147,51,"Tricks Abound","44,02",Cloud
147,52,"Hang Tight","25,21",deadnite
147,53,Hooked,"17,26",deadnite
147,54,"Apple Harvest","1:29,55",psy
148,1,"Warm Up","14,10",FatherGod
148,2,"Flat Track","15,21","as [RUS]"
148,3,"Twin Peaks","17,86",TomCat
148,4,"Over and Under","30,34",PtR
148,5,"Uphill Battle","20,67",Zweq
148,6,"Long Haul","31,87",Zweq
148,7,"Hi Flyer","33,65",Zweq
148,8,Tag,"21,07",Mick
148,9,"Tunnel Terror","58,73",dz
148,10,"The Steppes","11,60",mr
148,11,"Gravity Ride","24,59",Karlis
148,12,"Islands in the Sky","21,20",TorInge
148,13,"Hill Legend","15,79",mr
148,14,Loop-de-Loop,"17,72",TorInge
148,15,"Serpents Tale","55,98",TorInge
148,16,"New Wave","1:28,13",Zweq
148,17,Labyrinth,"54,87",Zweq
148,18,Spiral,"44,53",Zweq
148,19,Turnaround,"37,80",Zweq
148,20,"Upside Down","1:01,86",Zweq
148,21,Hangman,"14,58",zyntifox
148,22,Slalom,"39,66",TorInge
148,23,"Quick Round","37,21",Zweq
148,24,"Ramp Frenzy","52,64",TorInge
148,25,Precarious,"24,58",deadnite
148,26,Circuitous,"23,39",TorInge
148,27,"Shelf Life","35,82",Mick
148,28,"Bounce Back","51,85",Karlis
148,29,Headbanger,"44,66",TorInge
148,30,Pipe,"33,14",Cloud
148,31,"Animal Farm","1:18,44",Cloud
148,32,"Steep Corner","43,52",Cloud
148,33,Zig-Zag,"1:01,08",Zweq
148,34,"Bumpy Journey","36,62",Zweq
148,35,"Labyrinth Pro","2:23,63",Zweq
148,36,"Fruit in the Den","57,94",TorInge
148,37,Jaws,"55,43",Zweq
148,38,Curvaceous,"32,47",TorInge
148,39,Haircut,"40,65",TorInge
148,40,"Double Trouble","1:24,91",Zweq
148,41,Framework,"39,44",mr
148,42,Enduro,"48,36",Jokke
148,43,"He He","57,79",Cloud
148,44,Freefall,"11,68",Karlis
148,45,Sink,"32,81",Zweq
148,46,Bowling,"57,29",Zweq
148,47,Enigma,"19,62",Cloud
148,48,Downhill,"47,90","Luther [IE]"
148,49,"What the Heck","38,97",Zweq
148,50,"Expert System","55,13",Zweq
148,51,"Tricks Abound","44,02",Cloud
148,52,"Hang Tight","25,21",deadnite
148,53,Hooked,"17,26",deadnite
148,54,"Apple Harvest","1:29,55",psy
149,1,"Warm Up","14,10",FatherGod
149,2,"Flat Track","15,21","as [RUS]"
149,3,"Twin Peaks","17,86",TomCat
149,4,"Over and Under","30,34",PtR
149,5,"Uphill Battle","20,67",Zweq
149,6,"Long Haul","31,87",Zweq
149,7,"Hi Flyer","33,65",Zweq
149,8,Tag,"21,03",Zweq
149,9,"Tunnel Terror","58,73",dz
149,10,"The Steppes","11,60",mr
149,11,"Gravity Ride","24,59",Karlis
149,12,"Islands in the Sky","21,20",TorInge
149,13,"Hill Legend","15,79",mr
149,14,Loop-de-Loop,"17,72",TorInge
149,15,"Serpents Tale","55,98",TorInge
149,16,"New Wave","1:28,13",Zweq
149,17,Labyrinth,"54,87",Zweq
149,18,Spiral,"44,53",Zweq
149,19,Turnaround,"37,80",Zweq
149,20,"Upside Down","1:01,86",Zweq
149,21,Hangman,"14,58",zyntifox
149,22,Slalom,"39,66",TorInge
149,23,"Quick Round","37,21",Zweq
149,24,"Ramp Frenzy","52,64",TorInge
149,25,Precarious,"24,58",deadnite
149,26,Circuitous,"23,39",TorInge
149,27,"Shelf Life","35,82",Mick
149,28,"Bounce Back","51,85",Karlis
149,29,Headbanger,"44,66",TorInge
149,30,Pipe,"33,14",Cloud
149,31,"Animal Farm","1:18,44",Cloud
149,32,"Steep Corner","43,52",Cloud
149,33,Zig-Zag,"1:01,08",Zweq
149,34,"Bumpy Journey","36,62",Zweq
149,35,"Labyrinth Pro","2:23,63",Zweq
149,36,"Fruit in the Den","57,94",TorInge
149,37,Jaws,"55,43",Zweq
149,38,Curvaceous,"32,47",TorInge
149,39,Haircut,"40,65",TorInge
149,40,"Double Trouble","1:24,91",Zweq
149,41,Framework,"39,44",mr
149,42,Enduro,"48,36",Jokke
149,43,"He He","57,79",Cloud
149,44,Freefall,"11,68",Karlis
149,45,Sink,"32,80",Zweq
149,46,Bowling,"57,29",Zweq
149,47,Enigma,"19,62",Cloud
149,48,Downhill,"47,90","Luther [IE]"
149,49,"What the Heck","38,97",Zweq
149,50,"Expert System","55,13",Zweq
149,51,"Tricks Abound","44,02",Cloud
149,52,"Hang Tight","25,21",deadnite
149,53,Hooked,"17,26",deadnite
149,54,"Apple Harvest","1:29,55",psy
150,1,"Warm Up","14,10",FatherGod
